address,total_tokens_fdream,total_tokens_threebear,total_tokens_aistr,total_tokens_alch,total_tokens_ar,total_tokens_hard,total_holding_tokens,total_value_usd
0x5a0c5d0c474c5dedab382a6e6d29727dec2bba1c,0,0,0,0,0,1716.0242063492062,1716.0242063492062,3.060655790510326
0x9b27ddbf83e0571d9f4e0c031b203f320710e30a,980.2765933733236,1330.1842731466465,458.394262137868,2899.3686690473965,0,0,5668.223797705235,3.057842656116013
0x76210ddcb5568069d06b33fff2689e2248ee492d,2281.1518591270687,0,0,6255.347145847726,4781.623439542845,0,13318.122444517638,3.0561039109606805
0x227dd4b348b8027f8a9cb35d4dfe5915a7d4e844,2283.5774683252826,1933.9320466659105,0,0,0,0,4217.509514991193,3.0557564400696138
0xa5292a0431a62c076c605eef70c12817e8415bc0,5622.733915383248,0,0,0,0,0,5622.733915383248,3.0519872516835918
0x73382aef02771c4ede88dfb9932588d37158ccc3,5607.16527048826,0,0,0,0,0,5607.16527048826,3.0435366818254845
0xd5e4a175071bafe77e4d8fa49164b5417b8a54e7,0,0,0,0,20917.78353630512,0,20917.78353630512,3.0421928186923193
0x51f51e461df9dc850a4efcc1888eb783c82e6130,5599.486614362396,0,0,0,0,0,5599.486614362396,3.0393687519609607
0x8fb8ecb8e79bb77a33b431a02db125d343bf8ecc,5594.591568324004,0,0,0,0,0,5594.591568324004,3.0367117494546347
0xde1b3f7cd90e84acab94c0bb6106a815b81a0b16,859.329774531703,0,959.146820975428,3608.3770268007484,2326.7998235272416,0,7753.653445835121,3.034706325364104
0x24e30a357aa3dc37739fb1f084913f66c04f8b4b,0,3230.2238117520674,0,0,0,0,3230.2238117520674,3.0336506562497223
0x91b5901ece09b749955e746e8824aaec0cc3e78a,0,0,0,0,20838.517545850536,0,20838.517545850536,3.0306647126427975
0x3bc1d93eeb13817b22a6f8723879239497aab388,661.1868521623561,0,1298.021302034981,2953.660998113132,0,0,4912.869152310469,3.030332272764728
0x2c83b07d3299514a54e7a5ef0a81d318aef6368b,5582.82080344058,0,0,0,0,0,5582.82080344058,3.0303226467676856
0x99ed37db0c42a3f7925aa7c554e298bfc83b9ada,0,0,1833.9128436068354,0,0,0,1833.9128436068354,3.0255179603944478
0xf33a57238948b7f588f107e7c31fcb0d17fca3f9,0,0,0,0,20771.52460670458,0,20771.52460670458,3.0209215465937183
0xb6413c57738f3213ab023c07fe6866e44cfaa92c,7.858559281e-09,0,1500.4336732753259,3003.701380537848,0,0,4504.135053821032,3.0143554241502266
0x83ca7a33524591b1723e0d9555f45575d8b4b08c,5551.031123551031,0,0,0,0,0,5551.031123551031,3.013067393501554
0x66f39ccc9a1f854f9bfa10a5169405fb4ded5821,5549.059988622753,0,0,0,0,0,5549.059988622753,3.011997472932132
0x4be80a823e619ef57a61cc19b6bfb72974df0604,0,0,0,0,20707.056517707977,0,20707.056517707977,3.0115455839330525
0x15f75f52b592f4b2c92d9c2589ecb860051f0dbd,0,0,1824.7702178599138,0,0,0,1824.7702178599138,3.0104348126325977
0x9360eb2d1f6e8d2411ad2a61fa20fd76b542951f,0,0,1824.6762474550721,0,0,0,1824.6762474550721,3.010279783919764
0xb38358ea96a426b16b9d3b914ab98e3b20adbbb9,0,0,0,0,20693.195479143105,0,20693.195479143105,3.009529693869534
0x8b0fd382cd9292dc3e11a049ba065b5bd72735bf,5540.653322576641,0,0,0,0,0,5540.653322576641,3.0074343835190445
0x9d585c991c3e5696d44ce45e3fe9333e40f4b11e,0,0,0,16751.758215309914,0,0,16751.758215309914,3.0060148606489547
0x6f24f21b09ee1590139281ca0e159218ab41003f,0,0,0,16703.71984779907,0,0,16703.71984779907,2.9973946283865924
0x915420d386fe1fec6688e1757d9f853ca61540cf,0,3190.7230733803194,0,0,0,0,3190.7230733803194,2.996553709453703
0x89e408bcbfe98708df3a76efe79692385cc62b18,5517.947199971671,0,0,0,0,0,5517.947199971671,2.995109632291543
0x2169337137ba25d897b3ef8473d4dfc9202d6970,0,639.8013203668588,1447.0536525326122,0,0,0,2086.8549728994712,2.9881593687814485
0xe6c8ba6ca009c297095c67b46e3995b77f31750a,5504.610634303142,0,0,0,0,0,5504.610634303142,2.9878706220495275
0x5d16894343065e79c2759ecdfc2982aab8de1ed9,0,0,1233.187084,3573.88145,2132.192172,0,6939.260706,2.9858751205796725
0xc2cc79e20acadf7c85327f882254ab78252a0f5d,0,0,0,0,0,1673.2750978760032,1673.2750978760032,2.9844096012645336
0x24094b5d0cac33fc75b3e6b126468b3527068f44,0,0,1808.3493075479842,0,0,0,1808.3493075479842,2.9833442345563475
0x434c877528cd9c7b312bd6ae1fa695d380181449,5494.3391386927115,0,0,0,0,0,5494.3391386927115,2.982295314000005
0x69d695048bbb92285020c8052b576e05a602886f,5493.90510407259,0,0,0,0,0,5493.90510407259,2.9820597225337653
0x022fdf9d501f213f965d5223cda5c949f248b765,0,0,1804.8575062062814,0,0,0,1804.8575062062814,2.9775835967428983
0x82b0fae789a19ee3c7c0614bae0f2789735fe490,5471.4492960693215,0,0,0,0,0,5471.4492960693215,2.969870840615536
0x4d462004250bed9ca7566753d91418f5fcf2ce16,0,0,0,0,0,1663.0886081748918,1663.0886081748918,2.966241245262721
0x93a1277722e2b11e1cf4b2af2a0cc625f4122ec2,0,0,0,8146.233354342353,10339.334591547404,0,18485.567945889758,2.9655072341381326
0x3f4aa5721e483323c1028d7da304a99717b7dae1,2759.311931257256,0,0,0,10067.904061250225,0,12827.215992507481,2.961971292768485
0x9ac4d75c971fde1028ed957bc1043bbcb0a79eea,5445.186757789167,0,0,0,0,0,5445.186757789167,2.95561568765363
0x211efd2d1d003fe763b2a259ffd9242bea7f7222,727.6830716031722,993.5283612723682,740.7337288546662,2259.4077664216675,0,0,4721.352928151874,2.9555224614620172
0x010b89a75cdf8bc9178d8567f7ad546327934232,0,0,1790.1637427531978,0,0,0,1790.1637427531978,2.953342398264972
0x0edbf60898d55d4e3258f226f3e4cbf555d5b777,0,0,0,0,7226.2171879740745,1066.0900169524582,8292.307204926532,2.9524002759771264
0xdde13ce77ab940728ac1ac8ba3beada1fba5e054,0,0,1134.7854018602254,4193.2468375587705,2253.0405489214513,0,7581.072788340447,2.95225338885896
0x52937a328b278fef900e437977b08127493be712,0,0,0,16450.977729673083,0,0,16450.977729673083,2.9520413852682514
0xd312098f4951a3b17fcf918f84ab4496e12531fd,0,0,0,16449.99481772188,0,0,16449.99481772188,2.9518650068908867
0xdcdf9a43b4482b6015895852eca45ff24e78c663,0,3139.2557545132195,0,0,0,0,3139.2557545132195,2.94821840058484
0x4e11085b984926cf7ba9c3762b0f65fceb4bebfa,0,0,0,16407.02397791847,0,0,16407.02397791847,2.9441541158092828
0x1f4c5da964e3000d4d4c1b7d4491d45fdb4d1474,0,0,0,16406.95222605503,0,0,16406.95222605503,2.944141240314961
0xf315af32e61eac10af1f165772ce2e44f093f7e3,0,0,0,16404.625962106467,0,0,16404.625962106467,2.9437238044906557
0x5885c6cad091187afd057a06c9017f7c9e6066db,0,0,1783.215721189466,0,0,0,1783.215721189466,2.9418798229830765
0xcfba1a0a3bc0a7066689c22180eeff3ef67c1b90,0,0,0,16359.493761694135,0,0,16359.493761694135,2.935625068621291
0xcc9a825bb055f0dce62c4cc720c544f9cea4c6be,0,2545.5556312387835,0,0,3709.844924797333,0,6255.4005560361165,2.9301914613033584
0xc8337bb64a17b877afbb430bcec66f2d4eb0ed24,5398.25373511734,0,0,0,0,0,5398.25373511734,2.930140716041421
0x399cc6e6705b7987132e3b73a12c508ea30b3265,0,0,1774.6663463923805,0,0,0,1774.6663463923805,2.9277753975252923
0xb25aa29f7454a1a748be7d1371a293165bc08d89,0,0,1773.9101828097646,0,0,0,1773.9101828097646,2.9265279083067197
0xcbaebc97df4f4183fb08dcdab70aa42218dc42a7,0,0,1773.260339019335,0,0,0,1773.260339019335,2.9254558213390927
0x96d43de7170b2788e9f7e9fa492318862a2da074,5388.67285423258,0,0,0,0,0,5388.67285423258,2.924940269646441
0x03f139783ece1e975c162e9a765873718d8f4709,2497.201053153558,0,0,0,10780.49189442302,0,13277.692947576577,2.9233347547960546
0x9ea34fb0ad33e70f40b7250f98fdf4fc97e2c1cf,0,3103.9995291167147,0,0,0,0,3103.9995291167147,2.9151076697054887
0x620573473d59aa0e7bb21efe63acadb9d90b4a0f,0,0,0,9552.060823808193,8246.486831491071,0,17798.547655299262,2.913400764031509
0x0657256fe7f47fc97d139293cd164544d785e60f,0,0,0,0,20031.09366835006,0,20031.09366835006,2.913236443174887
0x6c631959bdc7b98aa4c80ec6e5723de538d538db,0,3101.2579167957215,0,0,0,0,3101.2579167957215,2.9125328964075816
0x37fde987e00ec7172a58e38e9fd158c6afabedb9,0,0,0,0,20000,0,20000,2.9087143132657993
0x1fd1387f30b26ac3a025fc6860799a551644d5dc,0,0,0,0,20000,0,20000,2.9087143132657993
0xaf8ca17eb702cf72177a96e435f6c096aa16b7ad,0,0,0,0,20000,0,20000,2.9087143132657993
0xfadd528331fbcafbd254687150e5a061c7c76be5,0,0,0,16191.683463338288,0,0,16191.683463338288,2.905512393632549
0xa7a12a1d7000e40ecc18a62af456791b89cb2770,3890.6185809002527,0,0,4411.221179019299,0,0,8301.839759919552,2.9033755548163334
0xbd1296ca93657947bf344e67c8726ef381ecde37,5328.140579597464,0,4.7208e-14,0.6265486401178054,5.25168e-13,0,5328.767128237583,2.8921961340563858
0x91045e55e8d25766dd7af45fd4e67177559873dd,0,0,1749.9283027324875,0,0,0,1749.9283027324875,2.8869635368859248
0xec441cf14e685f48f91c39f56d0709672a589f82,0,0,1745.8613824407962,0,0,0,1745.8613824407962,2.8802540902353386
0xeb5d95d4de3b8fe879bf802a5ac2b87f8ea39b98,5305.804304019654,0,0,0,0,0,5305.804304019654,2.879959702786714
0x66f937e1415291d645de2a3912053c2c01fd44b5,5303.045922856066,0,0,0,0,0,5303.045922856066,2.8784624695415975
0xc4f9da423abc6927997838153ea18f1abf9d5a98,1766.3128937926342,357.61769545502733,167.38113603786874,7285.47240232193,0,0,9576.78412760746,2.878078027702509
0x62661ec906f9596e9771395f029221d869f59204,0,3062.4907432144914,0.6712004319762523,0,0.4929040995013611,0,3063.6548477459687,2.877303879980221
0xe9b31f8daab3d2855cba7327a4a94b2fcbd594c1,0,0,0,16013.414935038352,0,0,16013.414935038352,2.8735230443136297
0x3b3f8a887495f8a5784e9f980f683f476727c1f1,5292.415402012995,0,0,0,0,0,5292.415402012995,2.872692284684896
0x98eb2b0d13a9587db8b2bcb152740cde7bca5120,0,0,1738.3794989138562,0,0,0,1738.3794989138562,2.8679107702857296
0xb826b20af09a759021a9d4f71022cdb903823323,0,0,0,15980.303323533724,0,0,15980.303323533724,2.8675813398690195
0x0e068a3e577bef7d162036c4608ac9583b003524,5282.326660198267,0,0,0,0,0,5282.326660198267,2.867216174332272
0x12a0ea7b6f1bbca9ef43e9fcff167d397e4f664a,2147.2988770685324,0,0,0,11690.305193223028,0,13837.60407029156,2.865729237860233
0x09804e51a9c8d82006987e6f40afd36c841a2c8b,0,0,0,15963.893283795956,0,0,15963.893283795956,2.864636644590975
0xdfd3786eccec1b05966af21b7d48cb2f536277b4,0,0,1734.9417990141353,0,0,0,1734.9417990141353,2.862239386923478
0x97b82ad738084df64505eacbec2e0ab2318f770c,1121.5633644192537,0,878.7975258639157,2901.895785817744,1934.7998845295062,0,6837.056560630419,2.860702922674056
0xf2495336d1d23dc0dce27bb2e8dcae4d65d5f0c6,0,0,0,15932.48100754743,0,0,15932.48100754743,2.8589998769158314
0xab59611c7f47894787b9d2dc94744e8787c94d53,0,0,1732.3542272135505,0,0,0,1732.3542272135505,2.857970511778309
0xea24ab8a7e8fba6611ae7ac28e7d70f2c8e26fa8,0,0,1725.4768672954633,0,0,0,1725.4768672954633,2.84662451132643
0x1dedc523cf5de47d86df8cebf666618cdf0eb861,0,0,0,0,19557.379827727593,0,19557.379827727593,2.844341531744353
0x26692a0b0bdd22c8444e822f2ca3c3b86b70619c,5237.188593399682,0,0,0,0,0,5237.188593399682,2.8427154943235626
0xa32eb2bfaba45bdbaec00d8bc0850911f5c10d6e,5230.302705316412,0,0,0,0,0,5230.302705316412,2.8389778743395966
0x9c2cc7dd452f4690970c91460130d7383ac91a85,86.00865148184768,2971.4963619526766,0,0,0,0,3057.5050134345242,2.8373528915971575
0xadd85f0ed3f39c2f38daa6713ab631411ad21d09,165.04128348060604,0,1368.606625782996,0,3352.4492376369235,0,4886.097146900525,2.8350231929248744
0x73fdaf24684a4c3fdbaddc3253acd99d40bef5df,0,0,0,15798.296804815092,0,0,15798.296804815092,2.8349212278395153
0xaed4d9bda79d8bd6f13a08e28ffd9273536e19ae,1027.4374240184898,0,848.2078740524719,3211.4167835027215,2049.4947174288095,0,7136.556799002492,2.831368933513977
0x162482b2370ae071a24bdd9ff575d38f2724086f,5216.156285456046,0,0,0,0,0,5216.156285456046,2.831299279954634
0xf485c8c82f29c807c212355cc1e0ae7080d3f8c3,1078.2801377455962,0,503.0839338779476,4755.553011651668,3868.841124168961,0,10205.758207444174,2.831279099454434
0x0fbed01e79f701baaff9e6ad07782fe06f669416,5210.709966583802,0,0,0,0,0,5210.709966583802,2.828343049761842
0xffafa7d1c26b82cce8786cab5764c0cbe1c12443,0,3011.3970032953125,0,0,0,0,3011.3970032953125,2.8281404099736913
0x65246867230746ac20c93dbb3d7420d79045fa3b,0,3011.2100096727418,0,0,0,0,3011.2100096727418,2.8279647957256127
0x34f1456a791e4219953866f6a2ba20f877ec7342,5204.131097616935,0,0,0,0,0,5204.131097616935,2.824772077967775
0x2ace839c452e0e5666328b638cc36337f1c37c2e,0,0,0,15732.922905377742,0,0,15732.922905377742,2.823190225595963
0x268420a5e51aeaf968e78124825952dc38dd6f65,1696.989908596679,0,303.6681639588443,7338.783412805369,566.1007301327011,0,9905.542215493593,2.8213334840769257
0x9eb6fc131d3da23a53462f97b1fe1df36da38521,0,3003.8853705311244,0,0,0,0,3003.8853705311244,2.82108589270412
0x0a9c728becbb39d9fb810860865e41a5126e7c89,0,0,0,15701.988421199892,0,0,15701.988421199892,2.8176391951936655
0x75a0134f3e1a7323df83f62877bfbbacb5b29443,0,0,0,15698.385005039632,0,0,15698.385005039632,2.8169925811256
0x94c6ee8e9da97338b0cacf1025754646c9c453ec,5020.830456518825,0,0,449.4215152908248,0,0,5470.251971809649,2.8059238825436266
0x8bfcf8cb383149d4ef37e7a609cec195cdcbe099,0,0,1700.573380409631,0,0,0,1700.573380409631,2.8055397088985528
0x9c437f00816faece2f67e27b9f63ce04aa520f06,0,2986.8141027800593,0,0,0,0,2986.8141027800593,2.805053485776891
0x0502edf91636645fb09f71d3cd421b05f75bc016,0,0,0,15587.81095342415,0,0,15587.81095342415,2.797150649425886
0x8af0b9a9b751e086122bc340188bd9d99b8c7ec1,0,2978.3822706083356,0,0,0,0,2978.3822706083356,2.7971347672323508
0xeaa8375b708629916235651a4f25e683454bfae1,0,0,0,15575.522475218038,0,0,15575.522475218038,2.794945546676219
0x4e019b097902989305ef4f8bae4a095c706beb0c,5147.341176993099,0,0,0,0,0,5147.341176993099,2.793946839502573
0x5e38573a59c8254fc41197917790620ec23f7b34,53.464125600740644,0,811.2727159994882,4614.495276722686,4107.188264187978,0,9586.420382510893,2.792804895643777
0x4b091fff1c5a75250f2d5eab1fdce7b2a474df5d,0,0,0,0,19203.018372855433,0,19203.018372855433,2.792804719951536
0x677b75768cf9dd95ab776a01e94b375d5bd43d93,5141.988102922107,0,0,0,0,0,5141.988102922107,2.791041222045327
0xde455e9190b44b1d2a30150cff6ab7cde2f70c4a,5135.395954759579,0,0,0,0,0,5135.395954759579,2.787463042381124
0x267aeaa0121d368ce3801ab5829ca353e0a564a6,5130.302107271315,0,0,0,0,0,5130.302107271315,2.784698131604595
0xf562b277358881192b8b6e552dc78787e50bd45f,5130.271206947095,0,0,0,0,0,5130.271206947095,2.7846813590884114
0x0ac168b3e2f5387edda4135b2fdd83213797afd2,0,0,0,15508.089160036267,0,0,15508.089160036267,2.7828449931143866
0x6e58402f95114d57f3b12f118fb49148bb02282d,0,0,0,0,0,1559.2867955385027,1559.2867955385027,2.781103053309745
0xe8afe050f0ba016c9a26023dafbb4ff06f12db63,0,0,0,8481.844567851944,8635.365312071135,0,17117.20987992308,2.7779129087204835
0xe2ca33244153f4dd2c9e07d80c92cb5a8747fbc0,0,2957.5807082796223,0,0,0,0,2957.5807082796223,2.777599070362079
0xbd5863a4d9e9e7e1436dc0ee2fdb11e0d916482f,0,0,462.36831781596027,9232.073678346667,2438.728293335005,0,12133.170289497633,2.774122472145946
0x09e1d5443c405c48d799824a63b0ea2cafd02c3c,0,0,1678.7769180967377,0,0,0,1678.7769180967377,2.769580754561867
0xb5c16fdab0d3be5709673f46881cd562e2efc801,5101.381837637934,0,0,0,0,0,5101.381837637934,2.7690003775289753
0x60956d27e9fcc31531455387c2b10e8d3072aac9,0,638.9419885074004,0,0,0,1214.4714095042605,1853.4133980116608,2.7661589618443316
0xd182779845410bae1468170332533b299da0f46f,2149.4450532111823,0,2.04596e-13,8912.682258662793,5.22847e-13,0,11062.127311873975,2.766040198691349
0x7072c0141e26b3a0516a78f943c10bdfe188eb4e,5094.112315399741,0,0,0,0,0,5094.112315399741,2.7650545231580095
0xcf1728d1fbed97e4e15d0a6af71bf9dcb8f46654,5084.909528646331,0,0,0,0,0,5084.909528646331,2.7600593040574704
0x0a3823283469b71eb8be30e305d67ae1dd63f9c1,690.9693423755726,0,1008.8688581278465,2391.0000000000005,2000,0,6090.83820050342,2.75937047458423
0x15dceee7fa0d406419dc68355bad76c22fe8751c,0,0,0,10582.28591722351,5896.179343911655,0,16478.465261135163,2.7564505843103406
0x6346a1764f6596d990e64f30bed8ff7d9a0c53aa,0,0,0,15336.333592737841,0,0,15336.333592737841,2.75202436037469
0xce02631363c69178d97a270453ad27b60cff7830,1785.2683073004791,0,589.0281636924899,0,5571.632988047969,0,7945.929459040938,2.7511033961112603
0xc0a6de50c7fc2f1cb252a7a0c6f42969d0e3e1b2,5061.133544178797,0,0,0,0,0,5061.133544178797,2.7471538380362857
0x432db58316d883f8c3eb0e0c26ab047cba0e32fa,0,0,0,0,18855.5827151987,0,18855.5827151987,2.742275166433283
0x52ac677b6861f5a00c077ef494e6dce5b71ed537,0,0,1656.4939514664452,0,0,0,1656.4939514664452,2.7328191843564764
0x12f8026072fa10a5796deffe7d54b9ea42ff9ccd,5033.04491694115,0,0,0,0,0,5033.04491694115,2.731907494613907
0xe56cf947dc8055e452c167d0b13f9ef7389235df,0,0,0,15213.409881050035,0,0,15213.409881050035,2.7299663471613687
0x0a7a5da759ec1af38b01d137740f6a251b9b8652,0,2905.536736369261,0,0,0,0,2905.536736369261,2.7287222002934155
0x5b5a515ab0be6f642aa47b644de8c0a0ae6d77d3,0,0,1652.9690083874432,0,0,0,1652.9690083874432,2.727003870596029
0x1e44936bb6f43b990908fd1304e6018fc6dfb540,528.4400290695918,0,907.5599035549635,2998.5196703422157,2751.34011104084,0,7185.859714007611,2.7223028374854854
0x7ec693bbad68342044a256b9f087e6ba781d11be,0,0,0,0,0,1525.3316413327852,1525.3316413327852,2.720541530370335
0xcba7185a553d2507fa37d29fb88a698326809505,0,0,0,0,18703.123823936025,0,18703.123823936025,2.7201021984732643
0x51b39233c4d9f68d3a910b8634f553e67d382858,0,0,1648.7504516968468,0,0,0,1648.7504516968468,2.720044260122262
0x4d2487a738d75cbdb2ea5af71e9e05b4013ec200,5010.537792963182,0,0,0,0,0,5010.537792963182,2.719690758683208
0xda1f47f8442041853c5ea39a9f7b97449a7e6ded,5002.847429851957,0,0,0,0,0,5002.847429851957,2.7155164743351503
0xf49cc2079fa1280fbb535ac8f5ab31f12541e660,5000.605118796821,0,0,0,0,0,5000.605118796821,2.7142993609419914
0x7470c83b41097165a59389e0648be309a8499f25,0,0,0,0,18660.966006477232,0,18660.966006477232,2.7139709461203423
0xe95bfe96c565d697e5bae63acfeaa0c800967595,5000.000000000001,0,0,0,0,0,5000.000000000001,2.713970905980145
0x42e9dc3fe3e5ff7083c91c3e66ed2fe2236bb033,5000,0,0,0,0,0,5000,2.7139709059801445
0xa9877e3971de572565b9f3dd0a5438b9220e8020,5000,0,0,0,0,0,5000,2.7139709059801445
0x77ea4cbd9e6ec5ec6aa0f3ffad01139113089b10,5000,0,0,0,0,0,5000,2.7139709059801445
0x58be97c94fac32107b8c37a5a797894c6879f508,5000,0,0,0,0,0,5000,2.7139709059801445
0xed22bb0106c24c7f6b4d8aae33639e1467061f64,5000,0,0,0,0,0,5000,2.7139709059801445
0xbf6a93bc2a7c6644fcd2bae204931be5a318ad04,2577.1764477547154,0,302.8649578609139,2338.888751387428,2655.51711065429,0,7874.447267657346,2.7044394978413258
0xf3ba0696104ae32b3343bba9d2a2a0773ad3363a,4981.061278700012,0,0,0,0,0,4981.061278700012,2.7036910782592174
0x5d38d88153c6dac34b5c2e102715c2e52a82e22c,0,0,1638.7847469543067,0,0,0,1638.7847469543067,2.7036032287004836
0x496dacfec4a53a512c6f9d96aacd8cf005e51b89,0,2877.954996031429,0,0,0,0,2877.954996031429,2.7028189287083455
0xc8066b3edcd96dbe0d924a75ba6186f39c393de5,3456.322406142467,0,0,0,5676.300875851987,0,9132.623281994454,2.701608570591282
0xeda072bbca59bdf88aee6218d05493756e36737b,0,0,0,15046.311472307834,0,0,15046.311472307834,2.699981417017691
0x3a42fe8251977de28652c3d98a01ed3ec7242932,0,0,1636.2061619929334,0,0,0,1636.2061619929334,2.6993491796925198
0x925ac8726ace359a7d995d7b68de03deaa5c069d,4972.484324429647,0,0,0,0,0,4972.484324429647,2.699035557388879
0xdb0d889b99827e8839ed4be197a10fb0123540e4,4965.477050264992,0,0,0,0,0,4965.477050264992,2.695232049746259
0x8de16dfe22b098fdac37d4379c7aaefe43998b66,0,0,0,0,18512.650940657542,0,18512.650940657542,2.692400638379208
0x578fbf5982c8b1c9bb374151748b6373598d510c,0,0,0,15000,0,0,15000,2.691671067012242
0x63bc153378c68716fcd3d37d2716bdfc3659845c,0,0,0,15000,0,0,15000,2.691671067012242
0x9ecc374f37f7a60cf6cd50b05cf870a102ed0e76,1e-18,0,0,0,18498.196896656642,0,18498.196896656642,2.690298504145708
0x3e1b3dba4aeb5d9902f1a038cff20d2f023aeea1,0,955.1667519435205,0,0,0,1004.7498434073209,1959.9165953508414,2.6890861866677565
0xcd97f0545f1f8108bbc5beba3cfaae206fb8cbe1,0,0,0,0,18488.599126805344,0,18488.599126805344,2.688902645618613
0x6b666e5b1398000605809086d4dbff8893062d94,0,0,0,0,0,1506.9016353172137,1506.9016353172137,2.6876702547659512
0x4c3ef039566313449e1e608320297f5066ce29f1,0,2856.0436111167955,0,0,0,0,2856.0436111167955,2.682240946779111
0x3bfc33f8b79960626dcd21f789c6fe9fc86ecb2b,454.9032820037683,587.7392527720336,0,1208.950560699393,0,934.1406075133071,3185.733702988502,2.68194013610432
0x712b797586a3a407fae5ef63c489207b39077cf2,842.0234676900144,1157.2394134185693,415.5026650278818,2513.4786849304833,0,0,4928.2442310669485,2.6803724375796034
0xd9effa889dcbd73e080848f795989892d0075235,0,0,1623.995885032097,0,0,0,1623.995885032097,2.679205140473216
0x2862463ac0121aa5a3259f72528580b643bf4dc7,4935.883888225426,0,0,0,0,0,4935.883888225426,2.6791690535879913
0xecad7792c24ea927ec8a5fe9ee183639d2f067ae,0,0,912.2155712071062,0,8062.846050510257,0,8975.061621717363,2.677563495225196
0x9f067bc56b7b801438ddfe3f7e14779e5bee98ba,0,0,0,0,0,1500,1500,2.675360678933941
0xa97548f3504e07cb76c69d30a3e3a0c1c33305fa,0,0,0,0,18372.76190890138,0,18372.76190890138,2.6720557769323054
0x4e68fe0f34d598cf7b126ea71936cb92d8d6a0de,0,0,1618.2899601088516,0,0,0,1618.2899601088516,2.6697917278368832
0x0672de81c7029e42ffa11785b396e0d4edce4291,4914.596074381893,0,0,0,0,0,4914.596074381893,2.6676141521033374
0xe24766307988e8a2e817995df3dfdd77fe79f027,4911.425334023217,0,0,0,0,0,4911.425334023217,2.6658930926865647
0x23c97b668fcd5185550c78f591fe00b81c723b1e,0,0,0,14850.946945939073,0,0,14850.946945939073,2.6649242808078677
0x5db6f0336131b4e067f4089255270ae9a612ebd2,0,0,1609.9825208323225,0,0,0,1609.9825208323225,2.6560864381751386
0x1bf89265cacb8212d7239674464a7f564f6f4b65,0,0,0,14792.370948772395,0,0,14792.370948772395,2.654413126354872
0x75e7702bc91afb60150ad1fa79b8050789f5087c,0.07685822694954275,2825.4003255462344,0,0,0,0,2825.477183773184,2.6535041564906727
0x64dfde617bccd7cf4e0b337d049b68cd7703fabc,0,0,854.4184527898858,4712.808298560142,2723.505464176176,0,8290.732215526205,2.6513698911252104
